batchsize,dim_input,dim_output,activation_fct
28,2653,2202,1
43,222,1216,1
55,1168,1982,1
12,393,457,0
48,763,3065,1
24,900,1588,1
51,1129,702,0
60,1557,3848,0
43,1796,68,1
8,2413,3726,1
15,780,4092,0
28,3647,16,0
1,3062,3883,1
44,2852,2979,0
5,293,3083,1
50,811,3767,0
56,936,4017,1
49,2758,1830,1
37,481,880,0
47,1615,554,1
61,2038,1313,1
57,2708,3127,1
16,3681,3560,1
40,1372,4036,0
63,2684,375,1
14,3131,418,1
21,292,2280,1
49,657,2444,1
30,129,2718,0
20,1722,109,0
28,807,1593,1
17,3938,3814,0
8,3223,3172,1
61,1419,2358,0
24,876,2921,0
5,3751,3131,0
25,873,2033,1
9,593,1241,1
61,4052,1969,1
4,3101,1791,0
59,3583,1001,1
47,131,2189,0
30,4060,3759,1
5,2197,3510,1
49,3802,3867,0
16,1343,1623,0
62,979,3782,0
63,2123,390,1
4,109,437,1
52,911,3711,1
41,2704,222,1
45,4059,2912,1
9,497,1908,1
24,677,3251,1
38,3422,952,1
7,2268,2419,1
13,4088,2116,1
39,24,786,0
6,3090,3837,0
21,1768,1475,0
24,1649,2393,1
21,1104,2652,1
20,1348,1027,1
42,269,448,1
17,2334,4034,0
42,2969,1029,1
44,162,2160,0
44,2071,3338,0
60,2821,126,1
64,3419,2916,0
50,3758,3320,1
42,1537,3918,0
9,901,1127,0
31,1941,682,1
2,2663,2044,1
27,2536,3284,1
29,2658,2143,0
28,46,1905,0
64,1930,640,1
4,1824,2271,0
2,756,3087,0
38,2139,315,0
7,1491,2096,1
5,3033,560,1
44,3556,2222,0
48,1677,1254,1
40,665,2805,0
14,2191,2347,1
34,2431,132,0
9,4069,327,0
8,3691,3499,0
30,3221,3903,1
51,868,1989,1
33,580,3162,1
48,2508,858,0
5,3040,2650,1
47,658,3623,0
34,3667,831,0
43,2720,1203,1
49,3761,2656,1
64,2479,2783,1
9,4002,715,1
60,161,2585,1
5,539,2944,0
51,3718,2077,1
35,426,1248,0
13,1532,1824,1
3,431,1964,1
27,262,2833,0
42,815,3461,0
28,457,2351,0
21,2074,2443,0
10,3423,1592,1
30,2364,1488,1
58,2456,3551,0
5,1786,662,1
42,1081,661,0
4,1222,2411,1
25,2283,3763,1
60,1368,274,1
21,2826,109,1
34,222,2316,0
49,1938,2755,0
4,3115,120,0
39,1418,2497,1
39,49,2642,0
25,2730,1955,0
3,1982,1014,1
2,1021,3717,1
57,68,2793,1
13,551,2131,1
51,3636,457,0
58,1112,72,0
57,2158,340,0
40,3051,572,1
42,1030,1260,1
38,48,2625,0
55,946,811,0
52,2921,3590,0
35,2964,935,0
8,138,3309,1
63,2611,2482,1
63,3698,51,1
3,2381,520,1
11,969,4085,0
57,2295,530,0
48,3588,2665,0
43,3548,1024,1
30,2284,1995,0
33,3421,3734,1
21,2723,208,0
14,2616,81,0
46,3138,2477,0
50,2607,1514,0
2,2446,563,0
46,2917,1957,1
12,1069,2923,1
47,578,647,0
51,4059,3675,1
2,248,2374,1
49,1772,2886,0
30,217,1509,1
1,25,2816,0
60,1177,2888,1
57,2606,4085,1
39,3783,1658,0
17,2763,3107,0
10,1355,2836,1
63,2010,3516,1
42,521,18,1
30,3772,3998,0
10,1400,3587,0
40,114,2072,0
38,1699,868,0
22,107,2683,0
24,3413,1627,1
5,2892,3010,1
6,1467,1153,0
3,117,2212,0
56,2165,1769,1
58,2245,630,0
9,1520,325,1
46,2710,916,1
35,3037,2686,1
3,3026,480,0
62,2216,2876,0
41,1579,1011,1
62,1539,93,0
36,1130,4084,0
21,3552,3413,0
61,2499,1727,1
50,2591,2623,1
62,1333,2938,0
6,2104,466,1
62,3476,1112,1
30,598,48,0
31,901,1907,1
20,987,1538,0
54,1331,528,1
15,2942,166,0
42,3876,2832,0
27,2469,2328,0
21,3393,3630,0
33,2098,2389,0
36,355,3783,1
3,2410,4016,0
63,2672,2397,0
54,1569,4048,0
28,1809,3916,0
51,2351,2339,1
26,3855,417,0
56,62,849,1
3,428,292,0
14,4042,2970,0
13,87,1166,0
33,2020,582,0
38,2493,3015,0
43,2935,620,0
31,3048,2990,1
54,1608,3484,1
62,3773,3961,1
22,1770,1100,1
29,351,2609,0
20,2567,2734,0
23,249,3431,0
7,1598,2104,1
42,1122,3141,1
60,2838,2110,1
47,2177,3170,0
5,1651,3307,0
29,243,2261,0
20,3171,1089,0
27,2402,3402,1
50,882,2973,1
22,1838,3105,0
62,3548,624,1
17,3395,1664,1
3,2162,657,1
18,2385,2937,1
51,2124,3187,1
53,1276,2728,0
6,3581,3851,0
24,2462,3354,1
5,2025,200,1
33,246,1534,1
57,1574,1496,1
53,3054,1124,1
51,2671,4075,0
55,665,2465,0
21,3236,691,0
30,3262,2506,1
27,2596,2688,0
47,3374,1665,0
39,1606,406,0
47,3254,1711,1
21,3342,1499,0
18,3882,3380,1
60,3468,2533,1
21,3069,2260,0
11,299,536,0
15,2076,1795,0
23,3416,2359,1
64,3189,2092,0
4,2560,2829,1
52,1409,800,1
30,3530,717,0
49,1917,465,0
47,1105,3869,1
6,3144,2110,0
1,2345,2711,0
8,67,2607,0
27,2815,228,1
43,2506,2704,0
39,871,3683,1
56,2950,2123,0
6,3058,3156,0
14,2442,1631,0
62,2507,2011,1
4,3847,1873,0
63,1264,4021,1
6,585,658,0
45,418,1413,0
35,3457,601,1
31,579,2056,1
10,1201,2055,1
49,3393,1502,0
30,3961,2747,0
56,2202,3001,0
20,202,2188,0
5,2594,1976,1
58,1681,147,0
23,617,771,1
13,2931,1859,1
59,3019,1711,0
45,2765,3981,1
20,2024,1076,0
50,3790,2318,0
28,741,2439,0
48,2639,3835,0
10,3915,3629,1
1,302,1921,1
54,960,3501,0
61,2684,828,1
12,2012,3400,0
7,2061,947,0
59,2157,3704,1
19,348,1146,1
9,1393,3327,0
18,1626,1102,0
48,601,541,0
30,1871,1562,0
19,2291,2785,1
62,3935,2702,1
19,546,2011,0
47,1983,3879,0
54,325,61,1
22,2208,1496,0
43,357,1199,0
31,3807,2405,1
56,3338,2477,0
51,1141,3954,1
29,2509,3653,0
38,2076,339,1
42,598,1775,0
38,2766,2135,0
52,3187,4045,1
41,217,1126,0
59,2467,3950,1
23,1486,446,1
60,2776,304,1
49,1367,3115,0
60,3145,2078,0
15,2848,4000,0
39,990,262,1
12,3910,927,0
34,3128,3840,1
30,130,4059,0
61,2081,3764,0
25,1339,2965,1
20,1016,1788,1
62,3607,1036,1
57,2368,2578,1
53,551,1334,0
15,4023,2193,0
39,1481,9,1
13,1686,3253,1
43,2548,2858,1
31,3290,314,1
19,824,113,0
16,3302,1702,0
52,3423,1438,0
20,1949,1487,1
36,517,1293,1
7,1885,1340,0
17,3628,3799,0
62,3780,2246,0
10,3300,2653,1
41,1813,3203,0
7,3782,1870,0
48,3939,2332,0
29,3238,632,1
19,2988,3605,1
10,3633,3234,0
45,2183,1791,0
53,1501,526,0
51,1397,1878,0
8,1773,1573,0
55,370,3210,1
15,1981,1661,0
28,1225,563,1
24,116,3248,0
25,309,3504,0
45,718,2934,1
15,3559,2198,1
39,762,3789,1
12,2598,3300,1
59,1443,2753,0
59,657,1172,0
48,3292,3663,1
14,3861,2338,0
56,2242,2689,0
33,1065,1855,1
54,3375,1346,1
64,1890,3566,1
50,2509,125,0
44,1203,2085,1
57,3228,1651,0
45,2927,1507,0
37,1484,2689,1
1,2254,1680,0
9,1984,1601,0
4,1431,3751,1
43,1283,442,1
39,4002,3004,0
11,3523,166,1
33,46,29,1
14,90,3936,1
30,23,2491,0
57,931,269,0
15,138,2352,0
15,775,3282,1
48,1453,2554,0
23,1564,1391,1
10,967,4046,0
52,2110,3333,1
27,1894,1185,0
54,2355,378,0
30,925,1361,1
53,4077,2686,0
31,430,2302,0
19,1909,501,1
1,901,1744,1
21,3069,3177,1
50,4022,2646,0
37,3477,3691,0
48,3235,3995,1
5,788,3623,1
25,3036,2881,1
45,802,236,0
25,2964,2062,0
63,2969,268,0
11,904,1182,0
14,683,2273,1
23,1,3709,0
13,464,9,1
34,842,1099,0
2,3724,3449,1
52,1988,538,0
46,2507,3346,0
46,2249,4072,0
55,52,4020,1
34,1313,2377,0
23,3723,3701,0
54,817,1415,1
23,977,1605,1
36,2174,1549,0
40,1094,1017,0
43,3285,910,0
34,2284,1965,0
17,3990,1669,1
23,1993,3518,0
51,1352,2845,1
48,1279,4025,1
51,19,2382,0
35,3588,1885,0
44,1375,137,1
44,1781,2595,0
6,3034,1653,1
4,2604,1180,1
39,122,167,1
2,1808,1954,0
49,221,431,1
52,157,3455,0
13,520,2539,1
11,64,3555,1
52,2468,485,1
5,3490,343,0
53,2485,158,1
37,2154,441,0
25,1606,3588,0
9,3733,2332,0
32,3660,1809,1
40,3187,3628,0
38,3179,2841,1
11,3861,2439,0
4,242,2611,1
39,4046,2619,0
10,2048,1757,1
34,1847,2782,0
59,2712,2806,1
58,3192,2667,1
56,2084,610,0
43,2343,55,1
52,1644,456,1
58,3767,1410,0
30,25,349,1
50,3414,13,0
27,2162,3298,0
39,2821,2489,0
60,1898,3982,1
38,8,1496,0
54,2535,436,0
5,2521,1923,1
6,2705,734,1
15,3882,1550,1
34,2624,1702,1
46,3862,179,1
25,3904,2010,1
12,3212,3079,0
31,574,617,0
29,3434,518,0
60,1434,1549,1
51,1318,2405,0
41,1398,1453,1
38,3365,2522,0
11,914,1762,1
59,1156,3178,0
6,6,617,0
20,4050,755,0
10,2211,3297,1
22,1856,3084,1
50,3996,359,1
7,3324,3608,1
17,1433,2080,1
6,1846,1253,0
37,2760,2176,1
22,1509,991,1
64,1294,3149,1
1,2681,1681,1
8,1375,894,0
52,3457,2827,0
58,4024,210,1
6,2824,2958,1
56,770,2144,1
32,2615,3733,0
17,1244,2927,1
33,1628,568,0
43,1590,3603,0
9,1020,1436,1
12,731,3943,1
14,3711,923,1
9,2897,2596,1
58,3457,3910,0
55,1553,2758,0
12,2989,1659,1
53,2828,2468,1
16,986,888,0
61,2151,2831,1
20,322,3756,0
45,1863,1643,1
32,3678,852,0
40,3703,1558,1
61,1426,567,0
53,1254,992,0
28,1536,2509,1
22,4030,1116,1
40,2184,3659,0
28,3501,221,1
27,432,3115,1
13,1122,4015,1
61,1090,908,1
60,2164,817,0
60,3132,3754,0
28,896,1213,0
19,2929,1936,1
27,2782,400,1
9,2706,4080,1
1,1544,738,0
50,3076,2051,1
36,3801,984,1
23,3949,2434,0
11,649,1077,0
37,3141,1960,1
20,1300,2476,1
45,2383,1935,0
24,3474,3802,1
23,586,1339,1
24,97,1734,0
56,3753,3321,1
12,1298,3542,1
61,2558,2893,1
51,1706,844,1
4,3304,1438,0
8,2459,1361,1
60,1652,2064,0
59,523,3076,0
48,2873,2330,1
54,2210,768,1
63,1836,264,1
48,3296,1880,1
53,3762,1098,1
8,2138,1029,1
14,311,1861,1
1,3761,172,1
31,3020,2721,0
26,2125,92,1
9,394,377,0
44,3486,2767,1
31,1189,3556,1
50,3831,427,1
15,2818,2541,0
53,3859,3889,1
30,3239,4009,1
1,2312,3884,0
16,1961,2854,0
24,6,582,1
7,3175,345,1
14,3553,999,1
48,3631,2798,0
50,4047,800,1
1,909,3520,1
36,772,961,1
38,3628,76,1
1,3544,3473,0
33,1800,1228,1
15,3004,1191,1
7,865,3434,1
31,454,668,0
36,1273,307,0
34,1973,2273,0
54,175,1470,1
44,484,2259,1
7,3755,3434,0
57,2196,556,1
2,702,2297,0
35,2876,2748,1
22,435,541,1
25,2343,1954,1
5,1449,538,1
1,1121,865,0
22,2868,1891,1
37,2752,231,0
26,737,1856,1
47,1661,3308,1
36,4005,2335,0
40,1793,1911,1
27,1227,1223,1
47,3385,1974,0
26,2435,173,1
3,45,149,0
18,1254,637,1
33,929,1843,0
34,3871,652,1
4,1140,1495,0
33,1262,182,0
4,1032,2069,1
28,3974,3931,0
19,853,886,0
21,1861,2949,0
32,2000,1131,1
29,3111,3341,0
26,2447,2692,1
6,636,2884,0
62,1885,832,0
19,3151,210,0
44,3288,3726,1
18,2581,1287,0
2,3987,3485,0
18,646,969,1
7,506,4035,1
35,826,4085,0
37,868,696,0
6,1436,2586,1
37,2037,598,0
61,555,852,0
61,2915,2836,0
25,3572,1698,1
12,738,920,0
44,1640,946,0
51,2823,2626,1
11,622,2845,0
30,696,2813,0
52,241,3220,1
41,1969,249,1
29,2894,3234,1
11,159,3836,0
61,1552,788,1
56,3948,3165,1
16,2473,2008,0
55,1875,921,1
21,1988,1156,1
44,1497,2080,0
27,3572,738,1
18,2945,3002,1
5,2766,387,1
24,1221,2780,1
40,1998,2892,0
1,3183,226,1
43,1689,1013,0
59,354,1248,1
60,2936,2732,0
21,1821,3062,1
50,856,1471,0
15,1224,2782,0
3,985,2110,1
23,1342,2606,0
29,1479,1682,0
19,1033,887,1
16,1198,1000,1
32,2656,419,1
59,3264,3996,0
15,2141,853,1
63,2031,1878,0
60,1354,131,0
26,2504,2707,1
25,3562,2037,0
37,1770,3471,0
25,793,44,1
14,2237,1146,0
49,3321,1363,0
14,3838,3667,1
45,99,289,1
15,3428,1447,0
20,416,280,1
63,2946,2601,1
29,2306,1801,1
49,278,1828,0
7,11,2886,0
2,611,2283,1
63,4040,299,0
38,2542,1510,1
11,3665,3361,1
11,644,1752,1
40,149,3564,0
41,3453,1520,1
32,829,1611,1
10,2794,40,1
48,723,2084,0
45,2612,474,0
35,1806,1333,1
63,1904,421,1
37,1853,2584,0
46,2322,189,0
39,3371,764,1
52,426,1193,1
6,2236,1236,0
14,4067,2710,0
11,3631,3154,0
54,1082,1870,0
39,560,2002,1
44,2889,3979,0
43,3611,1981,0
26,2569,1855,1
2,50,3387,1
55,1185,1713,0
42,3728,3529,1
53,1399,2626,1
58,231,3870,1
48,801,3855,1
43,1635,3674,1
5,3054,646,1
30,259,2620,1
59,1371,2334,1
49,1019,537,0
46,771,3258,0
30,1518,1338,0
25,3682,917,1
59,443,2864,0
1,3535,3537,0
15,2895,3377,1
64,1421,2736,0
36,547,2237,1
14,3980,1291,1
49,2577,3834,0
41,3745,589,1
42,2733,1719,0
26,1751,2285,0
64,1977,2105,1
29,619,3643,0
27,479,1861,1
36,2404,3203,1
35,2885,755,1
30,716,3630,0
20,562,3587,0
49,3911,3900,0
49,2533,144,0
55,1056,2774,0
18,3452,2914,1
50,3641,1969,1
48,884,1414,1
9,1235,425,0
25,2877,3005,0
10,3497,343,0
38,1088,2970,1
55,2728,194,1
45,3747,2869,1
56,3846,3521,0
53,674,3748,1
60,1062,2778,0
17,1436,2252,1
50,839,1316,0
39,3458,2270,1
28,21,204,1
13,900,3243,1
5,4020,2931,1
11,2744,3713,0
55,3318,136,1
14,1517,1749,0
3,2707,3711,0
53,645,986,0
15,1240,704,1
50,1154,2398,0
43,1811,2738,1
40,3490,2548,1
22,364,435,1
28,2425,1972,1
4,3035,3888,0
18,3915,1069,1
15,1044,584,0
9,3468,2936,1
1,3297,406,1
13,1724,1486,1
63,3359,433,0
54,1299,2759,1
38,1586,3091,0
28,1991,3048,1
56,3977,2684,0
42,3864,2319,0
26,1679,1741,0
14,3485,4021,0
30,56,3884,1
2,3275,3499,1
42,1522,3323,0
34,646,1909,1
9,44,600,0
36,3212,2469,1
57,2348,1095,1
43,3631,4039,0
50,3794,385,1
57,1863,957,1
29,1592,3068,0
8,284,3199,0
47,2521,276,0
8,3529,2514,1
56,2840,2809,0
7,965,1190,1
58,1467,276,0
58,4089,1449,1
4,1702,2176,1
42,3363,496,0
19,3714,1702,1
37,3274,1423,1
50,4062,2595,1
24,2208,2662,1
35,2606,3711,0
39,2416,3716,1
2,2693,1636,0
4,163,2941,0
30,2669,793,1
34,1823,1466,0
63,3975,655,1
41,1362,3948,0
9,1008,1615,1
63,991,4078,1
25,3366,3933,1
51,39,619,1
6,2935,1177,0
40,1140,2991,0
55,30,103,1
2,716,1148,1
13,3733,1951,1
55,413,3785,0
42,791,3150,0
17,328,1192,0
17,2212,2373,1
24,4004,1689,1
23,3988,1598,0
45,3168,1763,0
6,829,1531,1
31,2216,3891,0
34,2695,1276,1
9,2294,2171,0
9,2027,1735,1
44,2589,152,0
44,618,4092,0
28,264,3985,1
27,2794,4024,0
22,1260,2237,1
64,3858,906,0
45,2572,3771,1
8,2100,2770,0
36,3937,2063,1
11,3927,990,0
34,2096,311,1
36,1345,185,0
14,1001,1970,0
62,3074,2343,1
19,1292,3319,0
16,3486,2949,0
23,2477,363,1
1,1184,1524,0
13,1255,1297,0
40,2609,1564,0
14,4030,2357,1
36,3201,4010,1
49,163,1228,0
8,862,2525,0
39,1804,1867,0
40,1896,719,1
1,509,2220,0
62,2918,1481,0
6,259,3895,0
35,16,2657,0
36,1348,2585,0
17,1440,2758,1
14,2969,3132,0
16,3515,1896,0
60,286,921,1
43,2152,2399,0
63,1500,515,1
7,529,2615,1
46,1785,2340,0
43,585,1125,1
26,410,2073,0
50,1290,3414,0
60,2147,638,0
43,193,1826,1
32,2772,1065,0
55,1083,2845,1
38,2113,425,1
49,2912,2315,0
26,1497,2750,1
34,1652,339,1
49,1706,2763,1
27,1501,1165,1
52,2179,3940,1
18,2278,2534,0
40,3142,3984,0
9,1825,3838,0
32,3918,131,1
22,563,155,1
33,1934,1497,1
64,2996,2693,1
9,4085,606,1
59,21,17,0
62,1815,1489,0
17,3230,3921,0
59,1696,904,0
47,2223,1876,0
4,2034,1298,0
10,2243,1850,0
24,886,2196,1
4,947,3542,0
24,1940,3424,1
33,3510,347,1
60,4049,496,1
13,463,1420,0
12,807,3206,1
58,2090,3762,0
62,3892,3685,0
23,4,3091,1
60,2752,1991,1
50,129,555,1
57,2710,4067,0
19,93,2319,1
54,2355,120,0
17,2767,414,0
46,894,1064,0
46,1866,2180,1
9,499,1958,0
38,1743,978,1
38,3042,482,1
28,2475,1663,1
12,1234,2751,0
39,1011,25,1
63,1570,158,1
54,2284,618,1
62,1084,289,0
43,2573,2370,0
23,2903,103,0
39,994,2125,1
53,1951,2312,0
56,556,2797,0
27,113,159,0
2,2338,2849,1
58,3977,1904,0
62,154,1146,0
62,2293,4005,0
34,3341,2633,1
48,3524,963,1
44,2002,3595,1
64,3473,750,1
36,3150,1435,1
44,3711,3596,0
40,2502,2187,1
17,2335,3476,0
55,1184,894,0
58,3972,1058,1
9,1298,1380,1
6,442,2995,1
39,2884,3810,0
37,4012,3216,1
32,3067,644,0
58,1277,1995,0
15,2948,2513,0
60,796,1659,1
52,1325,1456,0
31,2220,22,1
53,597,3065,0
36,2903,2784,0
20,1641,2852,0
35,3775,1314,1
12,1472,1055,0
38,1967,2833,1
39,1620,473,0
12,2991,603,0
23,28,4040,0
33,2642,589,1
37,120,2304,1
35,1800,3340,1
36,710,2639,1
7,403,1581,1
24,3561,1442,1
48,4014,1077,0
15,2236,1564,0
36,2248,2042,1
20,2659,3835,1
23,2668,3299,0
7,2430,3325,1
44,803,2017,0
48,3370,3377,0
4,3179,3865,0
23,310,1128,1
42,940,3671,0
56,228,2937,0
42,279,3179,0
31,3030,684,1
9,2889,3159,1
44,666,706,0
6,385,145,0
5,669,2496,0
59,3072,3171,0
22,1274,2630,0
21,1266,1297,1
47,3198,3225,1
8,2,1038,0
46,2282,1336,0
22,1334,535,0
21,3572,65,1
1,287,1387,0
52,4015,1785,1
53,1401,649,1
1,4018,123,0
53,3860,3377,0
16,1899,3354,0
54,3969,718,0
59,921,1842,0
15,680,1431,1
18,980,644,0
7,4088,1644,1
36,1110,3158,1
42,610,972,1
51,3993,2210,1
21,3581,2807,0
25,1740,3767,0
1,2285,3374,0
4,3067,2988,1
55,982,785,1
37,2020,984,1
18,3642,321,0
24,2359,1498,0
45,1672,3522,1
53,351,2345,1
6,2386,3850,0
59,3767,1008,0
60,1156,1985,1
7,1081,434,0
22,838,2069,1
59,4046,120,1
45,3641,1235,0
18,695,2440,1
33,3882,2270,1
39,2257,1305,0
56,1673,1161,1
43,2266,2741,1
24,1667,331,0
55,230,2766,0
13,2680,401,0
47,3111,3791,1
28,2172,3221,0
56,971,3888,0
64,3871,1025,1
10,2695,2594,1
16,153,3686,0
26,1887,2971,0
4,2598,3342,1
11,3246,902,1
16,2360,1724,0
18,238,1456,0
29,2790,519,1
31,24,290,0
10,1443,45,0
43,595,476,0
45,3430,3945,0
34,2371,3766,1
64,2189,3130,1
33,2808,1430,1
19,2994,2229,0
8,1935,645,1
45,3743,2463,0
30,2890,1856,1
18,2451,1863,0
36,1882,1054,0
54,2429,2222,0
43,2350,3785,1
56,1621,2731,0
13,3199,2341,1
35,3905,19,1
9,2355,3146,1
14,1977,918,0
48,4004,169,1
57,2221,45,0
16,969,3150,0
10,2826,2546,0
13,3750,3821,1
42,1979,1637,1
57,911,482,0
17,365,2312,0
45,2855,2792,0
40,255,2746,1
13,1539,1899,1
34,3501,3901,1
46,861,813,0
41,3926,916,1
6,2911,3325,0
19,1240,4002,0
16,1677,1491,1
32,2692,3384,0
62,1705,620,1
41,2494,1210,1
17,3547,3440,1
59,1834,2874,0
3,366,1320,0
25,1836,3358,0
29,803,3611,0
22,3568,2457,1
15,555,1390,1
38,496,746,0
29,1330,3243,0
48,1137,2922,0
31,2329,2096,1
27,2320,79,1
1,3786,1444,0
48,4047,2226,1
36,1292,1238,0
36,449,1926,0
25,2195,2164,0
20,231,1510,0
32,1322,692,1
40,1729,1372,1
49,124,3299,0
58,331,779,1
38,2792,733,0
8,1883,864,1
64,3922,2628,1
55,1289,3131,1
42,803,3905,1
15,510,3064,1
20,1738,1214,1
49,3886,2607,0
49,1605,2946,1
10,326,41,0
33,1897,29,1
63,3512,1337,0
6,3800,1784,1
36,3260,2034,1
62,436,281,1
10,3882,3537,1
2,2543,1258,1
39,1266,3672,0
54,3110,3019,1
16,462,3672,1
3,2896,2576,0
51,3064,629,0
7,80,1390,1
58,1488,3329,1
51,1467,169,1
5,1101,1262,1
38,738,1734,1
35,1172,1421,1
29,1140,1867,0
15,330,2112,0
39,3231,1848,0
40,355,2252,0
37,1179,2621,1
19,1113,3501,1
50,3019,2322,0
55,1703,1602,1
12,787,2183,1
1,2572,544,1
4,36,2763,0
20,2560,43,0
17,2779,3161,1
3,3425,2729,1
51,3241,466,0
41,238,3482,1
6,1727,3865,1
64,795,2494,1
32,1830,3739,1
10,1298,1294,0
27,1941,3254,0
63,662,3177,1
56,3029,1238,1
62,2368,1908,1
26,1175,3144,1
56,1790,638,1
61,1554,701,0
5,2667,3725,0
14,3238,910,1
62,935,3904,1
27,3857,1204,1
23,3298,1494,0
21,2764,246,1
41,1847,2756,1
59,1813,715,0
34,2660,2124,0
40,2783,2232,0
14,641,1485,0
59,2111,1522,1
22,3067,2472,0
9,1195,2737,0
50,3576,337,0
2,3515,3582,1
62,2740,874,1
16,175,3919,1
26,3436,1981,1
24,492,1040,1
41,123,2315,0
57,559,3647,1
34,2407,1119,0
50,2906,1574,0
41,1784,2111,1
16,4094,1403,0
7,3174,3389,1
41,1193,3027,0
34,1896,607,1
61,3393,673,0
38,2319,1185,0
29,2539,774,0
51,3270,3373,1
1,3480,2347,1
46,1116,172,1
4,3766,2048,1
19,905,2624,0
31,1786,1338,0
18,525,340,0
44,3782,212,1
8,1271,3929,0
30,180,2589,1
21,215,2744,1
4,2261,2253,0
52,1594,3742,1
36,2900,1027,0
9,597,3640,1
4,3011,2699,1
57,2970,3439,0
43,2017,1737,1
6,74,763,0
29,4040,1112,1
34,2226,3135,0
4,1566,2686,0
20,1435,3725,1
47,3534,1727,1
11,2594,1822,1
54,740,437,1
16,3962,961,0
35,140,3229,0
51,2642,1389,0
1,2842,2694,0
46,1437,76,0
22,3136,2980,1
45,2175,434,1
42,3937,3693,0
58,1570,3171,1
13,2479,2337,1
35,1579,2425,1
27,1629,3871,1
13,1288,3921,1
41,2895,512,1
52,2668,723,1
47,2739,3318,1
56,1259,3114,0
59,2401,2216,1
49,1915,1591,1
9,288,1415,0
3,3308,133,1
63,1117,1225,1
3,85,3231,0
46,1760,871,1
6,868,2846,1
11,1385,134,1
32,3559,465,1
60,785,3579,1
39,3296,3897,0
53,1566,2246,0
60,2208,2167,1
44,781,1028,1
21,3131,288,1
31,2021,1928,0
33,2794,415,0
40,188,2968,0
6,1845,3901,1
26,3715,1655,1
36,3804,1874,1
26,2113,2882,1
57,620,1595,1
51,4018,2218,1
40,1905,1322,1
10,3838,3163,1
54,2529,4076,0
49,2768,2277,0
28,1423,3164,1
59,1114,2924,0
22,1786,1446,1
23,3761,3152,1
41,3596,2811,0
59,238,2915,1
14,1422,3903,0
21,3462,865,1
2,794,3186,0
60,2872,148,1
28,1173,1593,0
7,1077,2042,1
37,1792,4004,0
12,1961,1649,0
9,819,2912,1
50,3410,28,0
3,3813,385,1
42,230,692,0
62,3094,1634,0
48,1820,546,1
64,3745,3585,1
29,2010,1725,1
40,1957,1895,0
49,1754,1998,0
5,3167,1734,0
23,549,3325,1
36,2581,232,0
33,3448,872,0
14,2809,707,1
36,997,611,0
52,979,352,0
22,2006,3490,1
6,545,3489,0
13,2491,3375,0
56,706,2589,1
43,548,3068,1
57,2412,1733,1
50,388,644,0
58,1889,2522,0
15,3679,3039,0
35,438,1111,0
47,2244,3239,1
32,2139,3133,1
52,2944,395,0
38,870,2409,0
21,2574,2899,1
35,1299,4066,0
43,2748,22,0
43,3900,1859,0
64,3741,2948,0
8,465,1057,0
51,754,513,1
22,3383,1718,1
38,1257,1235,0
30,2262,3285,1
7,2947,893,0
51,3405,2491,0
30,3823,3436,0
45,1176,2201,0
33,480,1159,0
39,3230,892,0
45,3577,790,1
44,687,2085,1
14,3736,4011,1
33,2737,141,0
39,925,3503,0
38,272,3146,1
41,3662,970,1
15,3182,2481,1
8,1396,1084,1
26,3919,1260,0
51,2063,3822,0
48,1813,3790,0
13,3219,3533,1
18,382,746,0
8,1161,3738,1
39,1648,3876,1
61,3592,1219,1
1,3267,2158,1
9,2792,1172,1
35,170,1634,0
52,2906,2456,1
11,2839,1322,1
31,3,3392,0
58,2108,3640,0
37,2981,2552,1
23,3596,3508,0
53,1343,2828,0
15,1027,3121,1
58,2465,440,0
35,940,1463,0
29,3070,1293,1
64,1861,867,0
28,3816,3211,1
45,3164,2053,0
20,896,311,0
44,3753,3816,0
32,167,1693,0
31,2012,1723,1
32,106,2274,0
15,3318,3858,0
51,918,766,0
21,69,1054,0
1,3691,3037,0
3,2123,3273,1
26,580,1599,1
13,1257,516,1
47,2572,3741,1
35,855,92,0
29,1865,2621,1
61,25,1042,1
50,902,3842,0
41,2788,3598,1
21,1374,1840,0
38,1406,830,1
61,1464,1561,0
1,102,1056,1
14,1802,4052,1
35,3936,2942,0
64,1763,781,0
61,1775,2919,0
11,1992,3520,1
28,3465,143,1
47,1356,958,0
58,2629,641,1
31,3673,3613,0
34,745,308,0
54,1828,3536,1
14,3346,1529,1
49,343,1773,0
20,1937,2134,1
50,186,1337,1
48,3233,3544,0
22,3734,822,1
3,263,2925,0
3,3335,2336,1
37,1437,1172,0
24,2720,1234,1
15,3279,3346,0
19,3844,2711,1
6,2345,2302,1
45,2249,3660,0
9,3266,3935,0
32,2832,2073,1
28,147,1394,1
30,2411,1758,0
52,1210,4015,1
18,3620,3342,0
15,2161,3211,0
22,2026,1641,0
31,2517,2742,1
21,1526,105,1
31,3943,1832,0
49,2383,1179,1
4,3745,1246,1
15,550,2669,0
5,3217,659,0
36,3868,2950,1
27,1105,524,0
27,2894,4094,0
6,435,454,0
36,4004,257,1
52,2742,2514,1
61,3574,628,0
6,2336,1891,1
42,4089,645,1
42,2982,489,0
10,3740,1551,1
27,3837,2298,0
46,3718,1815,0
26,921,2489,1
30,552,211,0
50,1663,3988,1
62,4000,233,0
35,3820,413,1
63,2140,1462,1
5,2754,3160,0
9,792,3332,0
16,1645,490,0
20,777,1836,1
