batchsize,matsize,channels_in,poolsize,padding,strides
3,151,24,2,1,2
31,246,18,4,1,4
26,506,5,3,0,1
51,115,77,5,1,1
2,137,55,4,0,4
27,140,60,1,1,3
13,248,39,7,1,4
3,245,3,3,1,3
15,153,40,6,0,2
24,234,6,2,0,3
43,174,32,2,1,2
26,498,2,3,0,1
64,302,30,2,0,1
16,39,203,2,0,1
12,97,72,5,1,2
22,118,28,7,1,4
11,13,249,7,1,1
38,3,154,3,0,2
23,64,138,5,1,1
64,113,20,2,0,1
9,236,19,3,0,4
5,118,71,1,1,2
37,14,390,1,0,3
53,9,567,3,1,3
23,408,1,3,0,4
57,486,10,5,0,1
55,98,20,1,1,1
50,187,32,6,1,3
8,219,34,2,0,4
5,49,80,3,1,1
10,151,16,2,1,1
1,491,10,2,1,3
50,90,103,6,0,2
57,122,16,4,1,3
12,426,15,7,1,1
34,220,19,4,1,4
63,352,16,2,1,2
28,96,93,4,0,3
39,280,3,4,1,2
45,78,34,7,0,2
58,167,21,6,0,3
24,42,176,1,1,1
46,387,22,7,0,1
31,201,40,6,1,2
33,421,4,1,0,4
2,297,13,4,0,1
27,66,104,1,0,4
53,357,8,6,0,4
38,210,28,3,1,2
37,288,33,2,0,4
36,147,27,1,0,2
48,30,54,5,0,4
32,394,19,5,0,3
26,61,41,3,0,3
6,83,33,3,0,4
12,283,3,2,1,3
60,366,16,6,1,1
12,322,2,6,1,4
8,492,17,2,1,4
37,106,13,6,0,1
27,477,4,6,0,4
59,211,39,3,0,2
47,154,35,2,0,4
36,367,1,4,0,3
19,209,15,7,0,1
62,48,99,5,1,2
39,484,12,1,0,3
19,408,6,3,1,4
12,474,3,6,0,3
2,375,16,2,1,2
59,94,32,7,1,1
15,94,75,1,1,2
7,111,3,7,1,2
58,14,124,5,1,2
44,160,34,4,1,4
14,306,26,3,1,1
55,240,32,7,0,4
27,40,17,7,1,4
47,26,89,6,0,3
2,70,104,7,1,2
12,338,2,5,0,2
20,417,1,6,0,3
10,55,134,1,1,4
38,59,16,4,1,2
13,159,48,6,1,1
18,200,17,2,1,4
44,31,160,1,1,3
4,141,33,2,0,4
8,343,4,2,0,3
64,74,114,6,0,3
57,460,8,7,1,1
58,432,14,4,0,4
57,17,333,5,0,2
3,216,13,1,1,1
57,224,22,2,1,4
11,207,42,5,0,2
2,242,11,6,0,1
48,471,15,5,0,2
54,233,22,3,0,2
58,254,1,7,0,2
58,303,5,7,1,2
41,455,16,6,1,3
64,248,21,5,0,3
43,180,27,1,0,1
35,394,20,6,1,3
22,97,7,3,1,2
53,249,39,1,1,1
44,314,16,2,0,4
30,238,38,1,1,3
19,233,39,6,1,1
38,358,24,2,0,2
43,414,15,7,1,4
39,480,13,3,1,3
24,9,446,5,1,3
25,495,3,3,0,3
60,276,8,5,0,1
61,277,23,1,0,3
50,219,10,5,0,3
11,122,37,4,1,4
38,419,1,3,1,1
33,463,1,3,1,2
18,330,18,6,1,1
58,49,173,3,0,3
61,415,8,1,0,2
56,217,13,6,0,2
1,239,35,3,1,3
31,288,6,3,1,4
36,54,45,6,1,1
8,149,48,6,0,1
58,187,3,4,0,3
24,365,3,4,0,3
16,38,240,4,0,2
64,305,2,6,1,3
43,238,11,5,0,3
26,455,6,2,0,1
18,252,16,1,1,1
14,325,10,5,1,1
12,6,155,3,1,1
11,432,16,2,0,1
28,276,10,3,0,3
3,503,2,7,0,1
43,447,6,5,1,3
48,404,21,3,1,1
2,272,16,7,1,2
58,497,12,6,1,1
48,418,1,2,0,4
29,156,59,4,0,3
10,252,32,4,1,2
57,134,47,3,1,1
47,80,5,6,0,4
43,4,178,3,0,4
57,245,25,2,1,1
30,146,54,1,0,4
35,22,449,7,0,2
48,51,178,4,1,3
36,66,101,3,1,3
62,38,78,5,1,3
16,104,19,3,0,2
59,370,8,4,1,3
49,74,69,4,0,4
15,83,24,3,0,2
49,435,17,1,1,2
51,484,6,1,1,4
22,27,284,1,1,3
9,167,15,6,1,1
23,333,8,2,1,1
13,480,6,6,0,3
48,340,7,3,1,4
47,453,20,6,0,2
50,30,317,2,1,2
59,430,7,6,0,1
13,469,8,3,0,4
12,131,3,3,1,1
63,479,2,4,1,1
35,361,1,5,1,1
60,200,22,5,1,1
8,173,43,5,0,2
64,393,4,2,0,3
20,511,1,7,1,1
61,98,17,6,0,1
17,179,16,6,0,1
48,5,857,5,0,2
50,249,32,1,0,1
62,176,55,4,1,1
35,243,8,7,1,3
7,117,69,4,1,2
46,217,31,6,0,4
54,420,6,4,0,2
13,431,1,6,0,2
48,76,114,7,0,1
45,271,32,7,1,1
49,81,72,4,0,3
44,342,18,3,0,1
5,437,20,6,1,1
58,190,41,6,1,4
19,354,10,2,1,3
62,209,46,3,1,3
52,454,11,2,0,4
33,13,471,2,1,4
23,177,27,6,0,2
6,97,63,4,1,1
35,420,14,6,0,4
49,364,23,6,0,3
32,180,44,2,1,4
32,152,46,6,1,4
4,408,7,5,1,2
28,488,17,6,0,3
42,246,3,5,1,2
52,508,3,5,0,1
20,93,54,4,0,2
52,174,25,6,1,2
21,335,18,4,0,1
9,470,18,7,0,1
12,286,20,2,1,3
63,374,18,5,1,4
4,452,6,3,1,1
13,84,55,2,1,3
36,441,20,1,0,3
46,1,4609,1,1,3
19,186,4,3,0,2
52,170,24,5,0,4
36,296,25,7,0,4
43,426,8,5,1,2
27,13,159,3,1,4
57,212,44,7,1,3
24,18,357,2,0,1
13,443,4,4,1,1
52,149,23,3,0,3
19,153,6,5,0,2
4,202,27,5,1,4
36,311,24,6,0,2
50,145,33,4,1,3
1,267,22,5,1,1
28,343,11,5,0,1
19,117,80,3,0,3
55,247,29,6,1,2
52,332,19,4,1,2
55,324,25,1,0,3
62,200,40,1,0,2
54,54,90,2,0,4
46,45,145,4,0,3
41,419,22,7,1,4
2,210,45,6,1,1
11,455,19,6,0,1
35,171,24,6,0,3
13,146,55,2,1,2
22,1,5228,1,0,4
44,386,1,3,1,1
31,279,5,2,1,4
50,328,10,5,0,4
31,231,39,7,0,2
28,294,1,1,1,3
19,99,12,1,0,1
19,32,8,2,0,3
57,439,2,7,0,3
30,124,45,4,0,3
64,59,141,1,0,1
3,234,22,7,1,3
35,415,21,1,1,2
2,405,18,4,0,4
3,378,3,2,0,4
25,394,16,4,1,1
37,466,9,7,0,3
1,423,11,1,0,1
64,185,4,2,0,2
15,416,13,5,0,4
3,77,124,3,0,1
46,510,6,2,1,4
8,340,5,7,0,2
1,486,13,2,0,2
8,153,3,7,1,2
48,510,10,1,0,3
51,54,130,3,0,3
57,302,2,5,1,4
8,121,36,3,1,2
43,419,20,5,1,1
54,497,14,6,0,2
2,281,1,7,0,1
59,145,42,5,0,1
63,502,10,6,0,1
23,471,5,5,1,2
14,459,13,1,0,1
37,90,46,4,0,3
59,398,1,2,1,3
23,403,4,4,0,3
54,391,22,3,1,1
38,342,17,3,1,1
25,473,1,6,0,1
22,438,10,1,1,3
7,210,20,5,0,4
48,166,8,3,0,3
10,111,27,6,0,4
22,472,9,7,0,1
17,376,15,1,0,3
35,4,2427,1,1,3
17,238,39,1,0,4
15,161,52,6,1,4
14,157,11,4,0,1
45,121,53,2,0,4
58,291,15,4,0,3
43,395,17,6,1,4
7,238,26,1,1,3
23,122,29,7,0,2
53,105,74,2,0,1
35,94,54,7,0,4
35,462,9,1,1,2
57,307,19,1,1,2
46,416,15,1,0,1
8,290,11,5,0,2
53,93,87,2,0,3
21,475,9,3,1,2
32,454,3,6,1,1
16,449,18,5,1,3
7,232,23,7,0,4
46,154,43,4,0,2
64,150,29,6,0,3
28,219,19,1,0,4
52,492,10,3,0,3
3,301,20,2,0,4
50,134,59,1,0,2
33,282,12,2,1,2
35,507,15,1,1,3
55,225,30,6,1,1
25,254,9,1,0,3
30,219,2,4,0,3
29,162,9,4,0,1
22,132,44,6,1,2
9,124,25,4,1,2
45,6,732,1,0,2
6,309,27,3,0,1
29,472,3,7,0,3
9,386,14,7,1,1
29,323,19,7,0,3
16,77,109,7,1,2
41,416,22,5,1,1
60,78,96,5,1,2
47,216,39,1,1,2
55,459,8,1,0,3
19,413,23,7,0,1
32,204,18,6,0,3
25,10,513,2,1,4
32,270,35,7,0,2
56,326,22,5,0,1
21,281,8,2,1,3
2,15,143,4,0,4
16,236,19,3,0,3
16,189,15,5,1,3
24,351,19,1,0,3
35,56,26,7,1,1
2,272,4,3,1,4
58,133,48,7,1,2
24,492,1,5,1,4
40,492,10,6,0,1
13,394,19,2,0,2
35,18,393,1,0,1
60,206,17,5,0,2
45,360,6,4,0,2
30,376,24,4,0,1
27,49,149,2,0,3
52,416,4,1,1,4
29,129,44,6,1,4
41,511,7,7,1,2
40,186,34,3,1,4
14,153,34,2,1,2
57,238,39,3,0,2
63,471,15,2,0,2
51,226,18,2,1,1
61,444,13,6,0,2
19,96,60,4,1,1
54,262,25,7,0,2
8,198,15,2,0,4
32,389,13,3,0,3
14,71,35,7,0,4
54,339,15,7,0,1
55,32,33,5,0,1
27,220,16,3,1,1
36,412,14,2,1,2
24,248,18,2,0,4
8,141,7,4,0,4
4,21,238,3,0,3
50,466,19,4,0,4
9,315,14,5,0,3
5,330,12,2,1,2
57,227,14,2,0,1
46,95,11,3,0,2
27,348,4,4,1,2
48,354,15,5,1,3
47,16,570,4,0,4
60,85,4,3,1,4
42,110,75,6,1,2
14,411,21,7,1,2
47,285,9,5,1,2
52,458,17,6,1,1
35,168,43,7,1,3
4,470,7,2,0,3
16,96,5,1,1,4
44,377,14,7,1,1
9,134,26,6,0,4
35,195,36,2,0,3
39,358,2,7,1,1
57,447,14,2,0,2
30,172,49,3,0,4
59,42,131,1,0,1
38,293,2,2,0,1
18,266,21,6,0,3
9,377,21,2,1,4
46,242,12,1,0,3
32,316,19,2,0,3
10,261,11,7,0,3
53,49,124,3,0,1
48,110,32,3,0,2
48,233,4,5,1,1
8,95,52,5,1,3
61,297,28,6,0,3
15,6,1660,5,1,3
7,102,12,6,0,3
43,96,87,1,0,1
55,509,1,5,0,4
3,310,31,5,1,2
48,456,4,1,0,1
10,328,18,6,1,1
25,464,14,1,1,2
60,456,3,4,1,3
10,473,3,4,1,2
42,285,15,6,0,1
7,4,2114,4,0,3
54,316,27,1,1,1
25,99,92,2,0,1
22,448,1,4,1,3
33,193,5,6,1,3
3,502,17,2,0,4
15,94,61,3,0,2
34,342,12,6,0,4
48,461,10,1,0,2
5,203,30,2,1,1
47,371,4,6,0,4
42,249,1,3,1,2
56,13,152,3,0,2
16,355,22,1,0,2
7,334,25,3,0,2
55,9,922,3,0,1
64,365,24,3,1,3
24,169,13,2,1,3
39,160,16,5,0,2
60,486,4,7,1,1
6,152,49,1,1,4
39,337,23,1,0,3
12,343,24,1,0,3
56,166,29,2,1,2
16,367,17,6,1,3
21,409,22,2,0,4
29,97,102,7,1,2
15,488,8,6,0,3
56,33,147,5,0,1
51,85,67,4,1,4
20,115,19,6,1,4
64,368,14,5,1,3
60,440,19,1,0,1
12,227,9,6,0,3
31,12,782,2,1,4
21,254,35,6,0,1
21,450,16,5,1,4
42,325,8,4,0,4
7,193,31,2,0,1
26,391,16,6,0,1
41,448,2,2,1,4
34,416,16,7,1,3
36,57,169,2,1,2
48,65,116,2,1,1
46,173,38,6,0,2
60,170,47,1,1,1
32,173,43,4,1,2
2,16,536,3,0,2
59,133,42,6,0,1
12,147,42,7,1,1
45,113,45,5,0,3
28,176,21,5,0,2
49,396,6,2,1,2
57,301,1,7,0,4
59,66,141,2,0,4
61,397,7,2,0,4
59,445,17,2,0,4
28,225,19,7,0,2
48,72,102,6,1,4
48,257,23,1,1,1
37,351,12,4,1,2
35,3,2785,3,0,4
6,11,104,1,0,3
31,78,102,7,0,2
41,336,27,4,0,2
9,342,12,5,1,4
53,482,19,6,1,1
54,17,20,6,0,3
6,151,64,2,1,3
32,160,26,1,0,1
9,479,14,7,0,1
15,88,9,5,0,1
44,433,8,6,0,1
4,402,5,5,1,2
28,194,26,4,1,1
57,318,5,2,0,1
7,369,17,2,1,2
15,349,18,1,1,1
22,397,23,6,0,3
25,339,9,7,1,3
30,315,12,3,0,1
46,3,3292,2,0,4
22,507,11,6,0,3
42,232,15,3,1,1
10,406,12,2,1,3
35,257,2,7,1,3
42,413,1,5,1,2
38,272,4,4,0,1
54,374,18,4,0,1
37,474,15,3,0,4
7,382,22,6,1,2
58,282,14,6,0,4
47,137,28,1,1,3
29,470,11,6,1,2
33,415,17,6,0,3
14,168,12,2,0,2
38,91,106,4,1,3
63,307,23,3,0,4
59,132,32,2,1,2
63,163,16,6,0,4
28,78,33,4,1,3
24,230,5,7,0,4
25,475,11,4,0,1
11,47,123,6,0,3
42,448,16,6,1,2
32,75,54,1,0,4
10,467,18,3,0,2
32,9,640,4,0,3
56,200,32,1,0,1
39,219,25,5,0,2
27,463,15,1,0,4
33,315,19,3,1,1
44,191,5,4,0,3
35,67,84,1,0,2
49,454,18,2,0,4
7,48,109,1,1,1
26,13,415,6,0,3
7,95,9,5,0,3
3,12,494,3,1,1
40,388,2,2,1,1
8,86,40,2,0,3
27,134,63,7,0,1
47,373,14,2,1,3
1,326,27,4,1,4
44,372,22,2,0,1
3,495,18,1,0,2
32,512,18,1,0,2
21,372,24,3,0,3
34,136,30,6,1,4
44,104,76,5,1,2
52,372,16,6,0,4
34,223,16,2,0,1
14,510,8,5,0,2
48,118,23,1,0,3
47,12,582,2,1,4
49,357,27,3,1,4
5,185,7,3,1,2
41,346,25,6,0,2
30,383,13,5,0,2
36,230,11,1,1,3
49,275,31,6,0,2
55,261,26,1,0,1
16,206,8,1,0,1
35,69,127,2,0,4
25,184,40,5,1,2
62,483,19,4,0,3
29,428,14,6,1,1
4,471,9,4,0,2
32,200,48,1,1,1
51,112,48,5,0,4
61,400,11,1,1,1
34,20,411,6,1,3
25,157,35,5,1,1
1,336,26,7,1,1
15,453,21,6,0,2
3,259,28,4,1,1
7,127,4,7,0,2
9,487,18,1,0,3
15,128,48,5,0,3
7,225,25,3,0,2
8,35,57,6,0,1
48,431,6,2,1,4
27,222,15,6,0,4
62,187,37,3,1,2
27,204,17,5,0,3
46,231,15,4,1,4
4,136,61,5,0,2
53,305,17,3,0,2
46,286,5,4,1,1
15,404,14,2,1,4
45,124,65,7,1,1
61,36,71,5,1,2
22,312,17,2,1,4
2,476,8,1,0,2
55,261,17,2,1,3
14,91,6,5,0,4
24,200,8,3,0,2
45,112,64,2,1,2
26,329,4,4,0,2
62,311,28,2,1,3
42,265,25,1,0,3
28,17,340,5,1,2
5,171,42,7,1,4
58,287,3,7,1,2
44,175,10,6,0,1
28,269,30,7,1,2
34,87,89,1,0,1
42,193,39,3,0,4
30,252,5,3,1,4
29,112,42,5,1,3
45,360,15,3,0,1
49,96,25,1,1,1
58,309,28,5,1,2
28,432,15,3,1,1
14,302,31,1,1,3
19,7,1369,5,0,1
13,406,22,2,1,4
52,479,17,5,0,2
17,121,64,5,0,1
28,141,23,2,1,4
40,78,67,2,1,1
56,342,17,5,0,4
12,401,7,3,0,4
9,110,81,1,0,4
35,506,3,6,0,1
45,57,29,5,1,4
20,118,69,7,1,1
28,262,8,4,1,4
41,71,2,6,1,4
13,257,18,1,0,4
11,417,9,3,1,1
57,453,11,7,1,1
29,447,2,3,0,1
1,384,1,7,1,1
26,426,21,1,0,1
52,86,32,1,0,1
32,237,25,3,0,2
60,329,21,7,0,2
37,36,207,7,1,3
16,209,30,6,1,3
59,174,37,2,0,2
51,346,8,5,0,1
44,489,1,7,1,1
19,149,8,5,1,1
49,311,15,3,0,2
2,52,171,3,1,3
34,71,107,6,1,1
33,80,4,2,1,4
5,241,30,4,0,4
60,248,6,2,0,4
16,307,28,5,1,2
13,179,19,5,0,4
42,222,19,2,1,1
19,121,72,2,0,2
46,373,23,2,1,1
16,463,19,2,0,4
38,298,25,4,0,4
33,417,16,7,1,4
25,58,51,6,1,3
33,443,8,6,0,4
58,163,26,2,1,3
64,220,1,3,1,3
52,348,27,3,0,2
42,123,45,4,0,4
61,291,26,5,1,1
45,329,7,4,1,1
42,78,26,2,1,1
21,70,110,4,0,3
11,267,28,6,0,2
42,470,18,6,1,1
60,342,5,6,1,2
64,250,4,2,0,1
49,477,18,5,1,2
7,435,14,4,1,2
38,96,26,4,1,3
8,483,7,7,0,3
26,167,12,2,0,4
13,255,25,3,0,3
20,418,5,2,0,3
59,130,36,7,0,1
24,483,19,7,0,2
61,30,200,3,1,2
53,274,15,3,1,2
28,272,26,7,1,2
34,348,2,3,1,3
33,268,15,3,0,2
32,10,399,2,1,1
1,8,1155,2,0,3
17,374,9,7,1,2
12,497,19,2,0,1
39,172,16,4,1,4
12,29,156,4,1,1
56,211,8,7,1,1
22,192,15,3,0,3
62,105,68,2,1,2
44,247,21,7,0,3
34,289,18,1,0,4
48,210,12,5,0,4
29,165,36,2,1,3
28,489,1,5,1,2
41,214,28,7,1,2
31,23,387,5,0,4
30,73,91,6,0,2
14,63,111,7,0,2
60,119,16,6,0,3
54,30,43,6,0,1
2,320,11,5,1,3
57,145,18,2,1,4
7,459,15,6,1,4
28,225,20,4,0,4
40,231,8,2,0,2
18,372,13,3,1,4
5,162,18,6,0,4
51,347,17,1,1,1
32,494,6,6,1,1
10,155,39,2,0,1
29,88,109,1,1,4
57,403,1,1,1,2
11,464,12,6,0,4
42,316,5,5,1,1
1,408,1,3,0,3
35,279,15,5,1,4
31,158,31,1,0,2
21,355,25,5,1,2
37,296,14,7,0,1
40,93,94,4,0,4
45,488,16,7,1,4
1,154,43,4,0,4
47,74,42,1,1,3
36,135,1,1,1,1
32,56,148,1,0,1
43,346,16,2,1,3
25,357,6,7,0,3
59,308,20,1,1,3
27,370,24,2,1,4
22,260,26,4,0,1
35,378,16,2,0,3
23,78,84,2,1,1
30,212,29,3,0,4
48,365,20,6,1,1
4,20,474,1,1,2
12,26,139,4,1,4
18,350,2,6,0,4
1,192,28,6,0,1
53,453,9,2,0,2
1,33,38,1,1,1
16,189,37,4,1,3
32,90,51,1,0,1
52,126,5,7,0,3
42,21,189,2,1,4
40,209,26,1,0,1
56,473,4,4,0,3
31,228,9,3,0,4
37,233,18,4,0,1
30,301,30,2,0,3
15,273,20,5,1,4
47,26,178,1,0,4
58,118,79,3,1,3
33,315,13,7,0,4
3,300,5,3,0,4
37,204,24,6,1,2
56,340,26,5,1,4
2,404,13,4,1,1
5,374,15,1,0,3
2,186,52,5,0,1
46,161,23,3,1,4
49,76,6,3,0,2
17,436,13,7,0,1
12,245,3,4,1,2
57,383,16,1,1,2
48,18,15,5,1,4
33,77,54,3,1,3
55,377,12,7,0,2
55,222,44,7,1,3
58,223,5,1,1,1
56,99,7,2,1,4
43,133,13,7,0,4
27,106,59,7,0,2
53,52,125,3,0,1
20,490,1,1,1,4
44,162,13,4,1,1
32,236,6,6,1,3
17,363,24,2,0,2
35,123,4,2,1,4
38,179,49,2,0,4
21,338,28,6,0,2
30,260,17,6,0,2
15,202,31,2,0,1
4,349,15,1,0,4
42,41,25,6,0,3
55,186,35,1,1,3
53,367,13,5,0,2
63,127,43,2,0,1
43,420,7,2,1,1
6,286,4,3,1,1
47,145,17,6,0,1
56,225,16,2,0,3
22,317,13,6,1,2
2,123,6,7,1,3
2,100,30,5,0,2
42,267,35,3,0,1
10,208,3,4,1,4
41,105,77,4,1,2
3,182,36,7,1,2
10,473,2,4,0,1
19,41,162,4,0,1
12,61,72,2,1,4
44,218,32,1,0,2
9,475,2,3,0,3
12,179,11,2,0,3
23,208,27,3,0,3
54,23,221,3,0,2
54,52,162,5,1,4
32,346,22,2,0,4
1,259,29,2,0,4
54,58,130,7,1,3
22,115,45,4,0,2
1,248,13,1,1,2
54,27,274,3,0,2
18,8,51,3,1,2
21,512,18,4,0,2
38,186,38,1,0,4
38,345,6,5,1,1
33,433,14,1,0,4
7,222,9,1,0,2
63,150,11,3,0,2
41,335,6,1,1,3
64,57,42,5,1,4
28,301,5,6,0,3
21,57,7,5,1,3
30,330,4,6,1,2
53,79,76,2,1,3
61,384,19,1,1,1
43,107,10,5,1,2
44,168,54,5,1,2
31,451,14,2,0,1
10,463,14,1,0,4
52,99,59,2,1,2
26,48,133,4,1,1
51,376,10,4,0,1
15,28,32,2,1,2
7,268,19,7,0,4
35,41,53,1,1,3
24,307,11,6,0,4
55,422,17,6,1,2
38,310,12,7,0,4
2,447,8,2,0,3
55,69,107,5,0,3
15,119,17,3,0,1
23,86,78,6,0,3
47,263,19,2,1,1
64,332,14,4,0,1
25,17,36,4,1,1
27,120,26,5,0,2
59,510,10,6,1,4
3,273,30,7,1,3
1,380,9,1,0,3
14,78,106,2,1,1
43,481,7,6,0,3
17,123,31,3,1,3
64,334,26,4,0,3
29,79,64,1,0,3
15,73,96,5,0,2
29,358,9,7,0,3
52,479,9,7,1,2
42,56,166,2,0,4
29,130,24,3,1,2
32,361,15,2,0,2
38,110,25,3,0,3
50,318,30,4,1,1
16,348,21,7,1,1
39,118,10,7,0,2
21,403,8,7,0,1
23,14,681,2,1,4
38,42,175,3,1,4
6,296,30,5,1,3
46,135,11,7,1,2
28,221,12,1,1,1
2,260,22,2,1,2
7,494,5,2,1,3
5,241,14,6,0,4
27,388,20,3,1,4
25,283,11,4,0,2
9,472,1,6,0,1
2,350,9,4,1,1
25,170,10,6,0,1
6,92,104,5,0,3
32,17,139,3,0,1
18,237,3,3,0,3
4,469,1,6,1,3
9,353,14,4,0,1
64,228,5,4,1,4
14,307,1,6,1,2
62,18,356,3,0,4
29,411,15,5,1,1
42,254,9,5,0,2
40,298,11,1,1,4
8,303,28,6,1,1
16,131,50,3,1,3
8,84,33,5,1,1
18,234,18,7,1,2
2,28,356,6,1,4
50,264,16,5,1,2
7,108,9,5,0,1
16,358,16,7,0,2
43,469,15,3,1,2
14,157,37,5,0,1
36,150,47,4,1,3
22,104,90,6,0,1
8,168,45,7,0,4
48,452,21,3,0,1
16,438,11,1,0,1
38,16,136,2,1,3
53,292,30,7,1,3
63,126,3,6,1,4
29,323,2,7,1,1
20,279,29,2,1,3
24,388,9,2,1,3
46,386,12,5,1,1
41,50,52,3,1,1
51,510,12,3,0,2
50,27,118,3,0,1
42,245,33,6,1,4
60,425,2,6,1,3
20,351,20,4,1,3
41,171,19,3,1,3
8,255,2,6,1,4
44,313,11,7,0,3
2,510,3,4,1,3
33,55,75,6,0,4
14,73,110,1,1,4
50,132,42,1,0,1
54,13,194,7,1,2
46,13,561,3,1,3
8,419,10,5,1,1
28,225,27,7,0,4
8,35,1,6,0,1
55,227,16,2,1,3
56,356,9,7,0,1
37,208,10,2,1,3
58,442,1,1,1,4
27,55,178,5,0,2
1,249,12,1,0,1
57,208,3,6,0,2
5,420,14,7,0,1
54,496,3,6,1,4
49,207,29,1,0,2
21,448,3,7,0,2
35,270,36,4,0,3
22,215,27,2,1,4
9,396,20,5,1,3
46,477,3,2,0,4
32,153,50,4,1,2
30,503,4,7,1,2
13,429,5,5,1,3
6,76,19,4,1,1
19,236,39,4,1,1
5,183,3,7,0,1
33,159,42,4,0,2
56,5,2,4,1,2
43,294,25,2,0,2
6,343,24,6,0,2
22,412,2,7,1,1
17,470,13,3,1,4
6,26,203,3,1,2
41,372,22,1,0,2
32,273,3,6,0,2
52,437,6,6,0,4
43,118,29,3,1,2
24,93,55,4,1,1
56,488,8,4,1,2
8,168,9,5,0,2
61,59,155,5,0,4
5,383,5,5,0,4
42,30,33,7,1,2
20,173,34,7,1,1
11,338,3,7,0,2
20,214,23,7,1,2
25,450,21,6,1,3
52,511,15,6,1,2
17,226,17,7,0,4
41,431,17,5,0,2
57,443,6,3,1,4
59,401,3,2,0,2
31,180,25,6,0,3
20,396,1,3,0,3
40,321,25,1,1,4
34,462,11,5,1,4
1,175,31,4,0,2
2,241,2,1,1,2
2,373,8,7,0,2
33,280,34,5,0,2
44,131,37,7,1,4
38,325,10,7,1,4
29,220,28,3,1,4
52,331,2,3,1,3
24,245,33,2,0,3
34,193,14,5,1,2
43,137,9,2,0,3
22,267,29,4,1,3
57,242,5,5,1,2
11,447,4,4,0,1
27,23,2,2,0,4
23,124,41,4,1,1
42,219,44,6,0,4
32,469,17,4,1,1
45,339,8,2,1,2
8,417,14,4,1,3
19,337,5,6,1,2
4,275,3,7,0,1
9,338,17,4,1,1
43,85,59,7,0,1
43,23,430,4,0,2
57,7,747,4,1,4
50,341,8,5,0,2
38,141,57,3,0,1
11,135,31,2,0,3
6,170,24,5,0,1
12,430,15,1,0,4
38,372,15,5,0,2
7,232,24,3,0,1
49,74,70,2,0,1
62,386,6,6,0,2
7,386,9,6,1,3
11,41,187,5,0,2
61,217,41,3,1,1
18,27,102,5,1,4
58,306,2,6,1,3
9,137,48,4,0,1
35,76,120,3,1,4
38,88,65,5,1,1
60,437,5,6,1,2
2,462,19,5,1,1
37,54,34,7,1,1
27,367,13,7,0,3
12,468,20,4,0,1
40,373,24,1,0,2
18,421,18,7,1,1
1,114,18,4,0,3
3,197,41,5,0,2
35,131,68,7,0,1
61,468,3,6,0,3
23,121,51,5,0,3
61,151,26,2,1,3
20,106,22,4,1,4
11,311,20,4,0,3
36,354,23,2,1,4
1,479,17,2,0,1
18,331,7,6,0,2
34,266,10,1,0,4
2,188,5,1,1,1
9,362,22,7,0,4
1,304,2,5,1,1
61,310,9,5,0,3
15,366,24,6,0,3
12,169,42,6,1,4
37,48,85,6,0,3
51,374,19,7,1,4
18,61,144,5,0,3
1,491,5,4,0,3
37,397,15,2,1,1
44,338,16,4,1,1
46,385,5,6,0,4
34,90,74,7,1,4
6,431,5,3,1,1
43,322,21,2,1,2
56,128,3,1,1,2
18,326,27,2,0,2
64,333,21,7,1,3
60,80,97,2,0,3
51,330,1,3,1,3
36,335,8,7,0,2
62,281,29,4,1,2
12,201,38,7,1,1
38,328,11,1,1,1
1,29,45,5,0,4
59,380,8,6,0,4
6,224,11,3,0,3
21,336,17,6,0,1
7,242,18,3,1,1
39,359,17,3,0,4
50,134,50,4,1,3
33,60,156,7,1,3
26,169,20,3,1,2
8,506,8,5,1,4
25,36,144,5,0,1
64,310,30,6,1,1
13,295,5,3,1,2
23,375,10,6,0,2
22,283,23,4,0,4
15,31,247,6,1,4
40,171,40,6,1,4
32,451,19,7,1,4
51,428,5,3,0,2
55,260,17,1,0,4
64,457,13,4,1,2
13,349,18,7,1,2
2,194,15,4,1,1
44,107,35,4,1,2
9,209,18,1,0,2
23,304,3,3,1,3
18,263,17,3,1,3
7,404,20,4,0,1
32,43,40,7,0,4
52,489,18,7,0,1
16,85,111,6,1,1
34,305,14,4,0,3
21,9,281,5,1,4
54,74,52,2,0,3
49,32,106,4,0,3
41,21,16,5,0,1
17,375,3,7,1,4
7,137,41,3,0,4
20,396,16,6,1,1
18,69,115,6,1,2
64,317,27,6,0,1
20,223,30,7,1,4
22,336,15,3,0,3
63,277,32,4,1,2
16,402,13,7,0,1
9,484,8,2,0,3
11,309,8,2,0,1
9,368,18,7,0,1
11,180,41,1,1,4
3,464,6,5,0,3
48,127,77,2,0,2
30,7,1007,3,0,3
6,270,22,3,1,2
31,200,24,5,1,1
9,434,10,5,1,1
30,369,19,1,0,4
28,157,47,3,0,4
35,252,22,2,1,2
25,355,4,1,1,1
41,104,62,5,1,4
53,432,13,3,0,2
19,266,13,7,0,3
52,295,2,4,0,3
24,164,6,6,0,2
13,181,43,1,1,4
37,474,6,5,0,4
9,128,73,6,1,2
22,128,43,6,0,3
50,36,148,5,0,4
48,15,547,7,0,3
51,476,13,1,1,4
27,468,10,2,0,2
49,268,34,5,0,2
54,453,1,7,0,4
2,185,7,2,0,3
3,432,14,2,0,1
24,240,31,7,0,1
30,482,4,3,1,3
60,437,8,2,1,3
16,128,19,5,0,1
57,137,16,7,1,1
40,370,26,1,1,3
29,284,3,5,1,1
